PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-01,15:53:43.26,1,1,"Pauley, Cole",808795,Right,MIA_RED,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.23427,0.002305,-2.442263,2846.638531,67.50651,8:15,4.60982,2.13806,4.90977,-44.60298,-0.76083,-5.02374,0.89509,-0.5914,74.91868,-8.03137,-3.327401,0.47656,,,,,,,,,,,,1.8387,-0.02594,-1.89492,50,4.57243,5.23792,-117.8339,-1.66311,2.59207,21.8318,-32.21064,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,55f8a3e0-9f00-11f0-aefe-03ec979cca6b,79.09278,,,6.31559,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:53:43.26,2025-10-01T15:53:43.2690000-04:00,2025-10-01T19:53:43.2690000Z,,v3,471355,471355,,,,Undefined,MIA_RED,af5549f9-18ba-4b92-87c1-863e64e1773f,55.58985,-118.86505,10.9159,4.61505,-0.14175,-16.10532,-2.13943,5.11549,1.29604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-01,15:54:19.49,1,2,"Pauley, Cole",808795,Right,MIA_RED,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.88238,-1.418909,-2.048294,2435.400177,244.856324,2:15,4.84388,2.10099,5.31561,-24.73352,9.72894,18.47265,1.44996,1.71719,83.43743,-5.970904,1.23277,0.422517,,,,,,,,,,,,-9.79953,5.57941,-1.92919,50,4.6975,3.86604,-131.90232,-4.19578,-17.32993,27.05784,-22.30715,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,6ba139f0-9f00-11f0-aefe-03ec979cca6b,89.20923,,,7.44495,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:54:19.49,2025-10-01T15:54:19.4910000-04:00,2025-10-01T19:54:19.4910000Z,,v3,471355,471355,,,,Undefined,MIA_RED,d7612d9a-773d-478f-bfca-b67f70d519bb,55.1832,-132.96133,13.52892,4.84463,-3.32271,-11.15358,-2.09378,4.54431,-8.66497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-01,15:54:38.54,1,3,"Pauley, Cole",808795,Right,MIA_RED,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Top,0,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.48653,-0.075504,-1.417634,2428.398618,248.091228,2:15,4.88955,2.00031,5.37445,-26.40856,7.27815,15.71855,2.61803,1.98089,84.41335,-4.923847,1.377284,0.417735,,,,,,,,,,,,-8.2391,3.97803,-1.88474,50,4.86411,2.56742,-132.95687,-1.18466,-14.89971,25.76459,-24.98008,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,76fb6a50-9f00-11f0-aefe-03ec979cca6b,90.23053,,,7.07318,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:54:38.54,2025-10-01T15:54:38.5400000-04:00,2025-10-01T19:54:38.5400000Z,,v3,471355,471355,,,,Undefined,MIA_RED,d5d1577d-8545-4fc8-8de7-3e6cb259c9aa,55.1248,-133.94628,12.88229,4.89118,-0.22537,-12.49004,-1.99432,3.13959,-7.44986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-01,15:54:59.60,1,4,"Pauley, Cole",808795,Right,MIA_RED,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Top,0,3,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.36305,0.268852,-2.901156,2459.175997,241.923851,2:00,4.78544,1.97943,5.56303,-23.84604,9.96615,16.73757,3.04975,0.66163,83.60511,-4.157898,0.080627,0.418512,,,,,,,,,,,,-9.21654,5.28331,-1.74014,50,4.79305,5.96028,-132.5874,-0.23523,-16.46538,27.39277,-22.7354,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,835e0a00-9f00-11f0-aefe-03ec979cca6b,90.06298,,,7.75794,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:54:59.60,2025-10-01T15:54:59.6080000-04:00,2025-10-01T19:54:59.6080000Z,,v3,471355,471355,,,,Undefined,MIA_RED,82e5dff5-2ed4-43c4-b672-8f4519666a45,54.93527,-133.60314,13.69638,4.78615,0.60782,-11.3677,-1.97247,6.57083,-8.23269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-01,15:55:19.69,1,5,"Pauley, Cole",808795,Right,MIA_RED,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Top,0,3,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.51795,1.719093,-0.632169,2784.959697,62.18318,8:00,4.5322,2.09981,5.19795,-45.80388,-2.83689,-7.7913,2.33273,0.85591,75.00473,-6.595082,-2.013116,0.471779,,,,,,,,,,,,3.7165,-1.4761,-2.03512,50,4.65671,1.63271,-118.36152,1.8735,5.29437,21.70247,-34.27686,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,8f846400-9f00-11f0-aefe-03ec979cca6b,79.89419,,,6.51322,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:55:19.69,2025-10-01T15:55:19.6950000-04:00,2025-10-01T19:55:19.6950000Z,,v3,471355,471355,,,,Undefined,MIA_RED,c0677494-13cf-4c18-97db-c6a7f1312821,55.30147,-119.32962,10.85124,4.53904,3.40253,-17.13843,-2.10269,1.39654,2.64719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-01,15:55:42.70,1,6,"Pauley, Cole",808795,Right,MIA_RED,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Top,0,3,2,Slider,Curveball,InPlay,Undefined,GroundBall,Single,0,1,,81.42162,0.683159,-1.588406,2784.968393,30.892562,7:00,4.50414,2.06723,5.28436,-45.79636,-3.33918,-2.66303,1.32959,0.35331,75.9065,-7.597385,-2.06133,0.468972,84.27469,-4.658975,1.614622,,,,,13.33061,12.32027,0.204512,0.101227,0.97469,-1.55862,-1.92037,50,4.53218,3.3897,-118.40125,-0.23202,1.40482,19.36082,-34.4205,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,9d379f90-9f00-11f0-aefe-03ec979cca6b,80.37246,1.2511,,5.51513,,,,1.02645,1.2511,-0.3241,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:55:42.70,2025-10-01T15:55:42.7020000-04:00,2025-10-01T19:55:42.7020000Z,GroundBall,v3,471355,471355,,,,Undefined,MIA_RED,8657fcd0-4a0c-4f5a-9677-0d65b3912fae,55.21741,-119.25134,9.68041,4.50919,1.2793,-17.21025,-2.06785,3.32802,0.70241,343.631759,1.02652,123.13706,-15.69471,,,,,,,1.25124,-10.05812,-22.76213,,,,,,,-0.32412,3.47433,1.95521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2025-10-01,15:56:26.32,2,1,"Pauley, Cole",808795,Right,MIA_RED,"Rasmussen, Jamie",10272616,Right,MIA_RED,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.06112,2.427039,0.135931,2754.249939,41.117822,7:15,4.66636,2.10286,5.18678,-45.09274,-3.78512,-4.34508,3.19329,1.86865,76.46602,-5.754354,-0.633831,0.46258,,,,,,,,,,,,2.24311,-2.31811,-2.1119,50,4.85669,-0.10866,-120.62391,3.45368,3.3264,22.03202,-35.61167,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,b7222510-9f00-11f0-aefe-03ec979cca6b,81.48311,,,6.59509,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:56:26.32,2025-10-01T15:56:26.3270000-04:00,2025-10-01T19:56:26.3270000Z,,v3,471355,471355,,,,Undefined,MIA_RED,75b45fd5-9e02-4228-a877-5302da1cafeb,55.31506,-121.59083,11.01601,4.67083,5.01658,-17.80583,-2.10393,-0.25465,1.6632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-01,15:57:11.39,2,2,"Pauley, Cole",808795,Right,MIA_RED,"Rasmussen, Jamie",10272616,Right,MIA_RED,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.99261,0.266398,-1.425549,2498.117407,229.143335,1:45,5.02089,1.97566,5.69904,-22.51155,10.53654,11.04977,3.39324,1.56782,84.43705,-3.925105,0.550267,0.413756,,,,,,,,,,,,-5.96945,5.59055,-1.86292,50,5.02924,2.83043,-133.66581,-0.17083,-10.86443,27.19696,-21.99925,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,d1e24a10-9f00-11f0-aefe-03ec979cca6b,91.09815,,,7.55556,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:57:11.39,2025-10-01T15:57:11.3950000-04:00,2025-10-01T19:57:11.3950000Z,,v3,471355,471355,,,,Undefined,MIA_RED,f8951677-bd00-497f-b2df-b44d78251fb3,54.79867,-134.63866,13.59848,5.02128,0.61609,-10.99963,-1.97112,3.21906,-5.43221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-01,15:57:28.91,2,3,"Pauley, Cole",808795,Right,MIA_RED,"Rasmussen, Jamie",10272616,Right,MIA_RED,Undefined,1,Top,0,2,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.26362,-1.64583,-2.773977,2422.987812,245.134411,2:15,4.86437,1.93746,5.34733,-25.52419,8.23583,15.80261,1.19138,0.6504,84.80117,-6.310803,0.032843,0.418189,,,,,,,,,,,,-8.62028,4.7989,-1.69938,50,4.69761,5.71343,-132.56312,-4.78531,-15.59512,23.90885,-23.49222,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,dc71fe80-9f00-11f0-aefe-03ec979cca6b,90.13252,,,6.46245,,,,,,,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:57:28.91,2025-10-01T15:57:28.9170000-04:00,2025-10-01T19:57:28.9170000Z,,v3,471355,471355,,,,Undefined,MIA_RED,f52339b8-26ce-46fe-96e0-bcc983c77ef7,55.15348,-133.48935,11.95443,4.86537,-3.87521,-11.74611,-1.93242,6.31759,-7.79756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-01,15:57:51.89,2,4,"Pauley, Cole",808795,Right,MIA_RED,"Rasmussen, Jamie",10272616,Right,MIA_RED,Undefined,1,Top,0,3,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.61486,0.281071,-2.131977,2471.882401,235.682107,1:45,5.0338,1.86361,5.68545,-22.19375,10.47867,13.91272,3.44649,1.03494,84.89165,-3.852974,0.353964,0.411398,62.34158,30.033632,123.148892,5571.283941,,,,,31.95617,,,-7.64867,5.54902,-1.69312,50,5.04358,4.38741,-134.52756,-0.12582,-14.0821,27.91078,-21.95768,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,ea238c60-9f00-11f0-aefe-03ec979cca6b,91.62045,19.76224,,7.72321,,,,0.6735,3.3792,-0.95951,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:57:51.89,2025-10-01T15:57:51.8990000-04:00,2025-10-01T19:57:51.8990000Z,,v3,471355,471355,,,,Undefined,MIA_RED,990354af-f224-419b-bf41-5be45756f6d6,54.81338,-135.52252,13.95539,5.03412,0.65693,-10.97884,-1.85847,4.88941,-7.04105,,0.67724,-43.3995,-0.06323,,,,,,,3.38629,45.5494,-19.50891,,,,,,,-0.94733,65.90567,-11.74218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
11,2025-10-01,15:58:16.87,2,5,"Pauley, Cole",808795,Right,MIA_RED,"Rasmussen, Jamie",10272616,Right,MIA_RED,Undefined,1,Top,0,3,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.01323,0.362309,-2.650626,2502.14617,228.805828,1:45,4.9733,1.80186,5.7911,-21.0758,11.78296,12.37993,3.55438,0.36609,84.63677,-3.573291,-0.435799,0.412569,78.61532,14.719471,162.481004,3806.463281,,,,,46.91686,,,-7.01811,6.21552,-1.59127,50,4.99046,5.65357,-133.67983,0.12646,-12.8123,26.42346,-20.82698,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251001-McKieFieldStad-Private-1,f9055ce0-9f00-11f0-aefe-03ec979cca6b,91.36025,13.13815,,7.37646,,,,0.97635,3.46746,-0.46045,4e342e73-5577-48cf-9fb6-5edc5167722a,2025-10-01,19:58:16.87,2025-10-01T15:58:16.8750000-04:00,2025-10-01T19:58:16.8750000Z,,v3,471355,471355,,,,Undefined,MIA_RED,9b4367f0-d971-424e-afeb-ef8e5c240c65,54.70841,-134.60729,13.21173,4.97319,0.85748,-10.41349,-1.7976,6.10328,-6.40615,,0.97296,-106.2493,10.32981,,,,,,,3.47322,29.12897,-17.55377,,,,,,,-0.44124,33.00552,-16.05961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
