PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-24,14:58:08.37,1,1,"Geiser, Jack",1000362743,Right,MIA_RED,"Raether, Carson",1000338521,Left,MIA_RED,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.20976,-2.864709,-1.601735,2203.031161,228.481751,1:30,5.99703,1.0261,5.62075,-20.67863,12.00331,12.33001,1.5972,0.55847,85.01773,-6.714591,0.601477,0.411458,,,,,,,,,,,,-6.70918,7.24237,-0.89757,50,5.73937,3.21363,-135.11259,-7.49191,-12.34917,30.61434,-18.84341,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,61c1c1d0-b10b-11f0-a5c0-077d6a5da061,91.60702,,,8.19202,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,18:58:08.37,2025-10-24T14:58:08.3780000-04:00,2025-10-24T18:58:08.3780000Z,,v3,471355,471355,,,,Undefined,MIA_RED,7275d0f0-3d78-4570-b234-b5c9bcc4038d,54.87631,-136.21301,15.30717,5.99649,-6.8146,-9.42171,-1.02106,3.65752,-6.17459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-24,14:58:29.51,1,2,"Geiser, Jack",1000362743,Right,MIA_RED,"Raether, Carson",1000338521,Left,MIA_RED,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,95.05605,-2.155512,-2.44516,2291.276654,225.054679,1:30,6.05595,0.98498,5.64998,-18.27135,12.93816,11.97615,2.52013,-0.29896,87.00751,-5.572566,-0.306563,0.402082,87.55792,17.755042,-4.611356,2082.47702,108.95036,26.80837,-15.15813,267.69525,264.35148,-12.658592,2.862527,-6.78418,7.46241,-0.78556,50,5.86154,5.34277,-137.89908,-5.83658,-13.08043,30.29314,-17.78601,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,6e4b7180-b10b-11f0-a5c0-077d6a5da061,93.74312,28.55756,,8.04853,,,,1.29206,2.49543,0.29188,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,18:58:29.51,2025-10-24T14:58:29.5130000-04:00,2025-10-24T18:58:29.5130000Z,LineDrive,v3,471355,471355,,,,Undefined,MIA_RED,19dff839-cf88-4b93-89cf-be6cf6120f1b,54.84882,-138.96017,15.14657,6.05506,-5.21358,-8.89301,-0.98073,5.80095,-6.54021,126.11762,1.29202,121.90804,-17.62139,3.74483,-0.75785,0.15092,-0.02816,0.0036,-0.00018,2.49555,39.15331,-15.30964,0.34968,0.1811,-0.12304,0.04062,-0.00617,0.00034,0.29172,-9.82359,-7.38138,2.37306,-0.76381,0.26053,-0.07304,0.01225,-0.00087,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2025-10-24,14:59:10.62,2,1,"Geiser, Jack",1000362743,Right,MIA_RED,"Krupinski, Dom",702597,Left,MIA_RED,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.86373,-2.4395,-3.379446,2061.924529,237.179999,2:00,5.96443,1.18156,5.52633,-23.73871,9.10394,12.5417,1.7003,-0.93622,85.31794,-6.814081,-1.14649,0.412468,,,,,,,,,,,,-7.22256,5.56166,-0.89606,50,5.73616,7.37062,-134.57696,-6.62494,-13.30402,27.99986,-21.92946,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,86bb8c00-b10b-11f0-a5c0-077d6a5da061,91.38262,,,7.54579,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,18:59:10.62,2025-10-24T14:59:10.6210000-04:00,2025-10-24T18:59:10.6210000Z,,v3,471355,471355,,,,Undefined,MIA_RED,00237503-6737-4f22-9141-773e0ef7a122,54.97177,-135.60744,13.99993,5.96512,-5.81788,-10.96473,-1.17633,7.86025,-6.65201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-24,14:59:34.06,2,2,"Geiser, Jack",1000362743,Right,MIA_RED,"Krupinski, Dom",702597,Left,MIA_RED,Undefined,1,Top,0,1,0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,89.94288,-1.813585,-1.770163,1746.740519,239.190696,2:00,5.89784,1.34032,5.27481,-24.53576,10.90816,16.35757,2.14843,1.04032,82.17453,-6.33865,1.13375,0.428491,,,,,,,,,,,,-8.66437,6.31989,-1.19105,50,5.7144,3.275,-130.42741,-5.03622,-14.89757,27.90217,-21.30756,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,94baebc0-b10b-11f0-a5c0-077d6a5da061,87.96546,,,7.76835,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,18:59:34.06,2025-10-24T14:59:34.0630000-04:00,2025-10-24T18:59:34.0630000Z,,v3,471355,471355,,,,Undefined,MIA_RED,6d686f5f-c66c-4185-9812-57a12eef80b9,55.22252,-131.53991,13.95108,5.89826,-4.18665,-10.65378,-1.33347,3.86899,-7.44879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.55714,2.03956,0.821811,1.217749,-1.26282,1.84469,-1.09674,-0.75785,5.51599,0.44536,127.27919,1.8981,-0.1595,-0.66157,116.23206,-9.25432,5.53651,11.90175,-12.24746,0.38077,-5.74987,4.41178,High,High,High,,,High,High,High
5,2025-10-24,15:00:27.74,2,3,"Geiser, Jack",1000362743,Right,MIA_RED,"Krupinski, Dom",702597,Left,MIA_RED,Undefined,1,Top,0,2,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.75597,-2.304307,-1.731933,2107.249817,230.431,1:45,5.93423,1.26995,5.30656,-23.68348,9.47331,10.21611,1.79544,0.49506,85.15039,-6.656193,0.082854,0.414436,,,,,,,,,,,,-5.62508,5.67988,-1.12057,50,5.70785,3.59691,-134.55245,-6.32043,-10.33754,28.52329,-21.73581,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,b4cce990-b10b-11f0-a5c0-077d6a5da061,90.94874,,,7.60558,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,19:00:27.74,2025-10-24T15:00:27.7490000-04:00,2025-10-24T19:00:27.7490000Z,,v3,471355,471355,,,,Undefined,MIA_RED,aee0b8ed-9835-4fcc-b36e-c315c2d7e8c4,55.1923,-135.64868,14.26165,5.93471,-5.48506,-10.8679,-1.26645,3.99421,-5.16877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-24,15:00:58.21,2,4,"Geiser, Jack",1000362743,Right,MIA_RED,"Krupinski, Dom",702597,Left,MIA_RED,Undefined,1,Top,0,2,1,ChangeUp,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.79091,-0.656859,-2.002246,947.561791,203.579424,12:45,5.84176,1.23914,5.03318,-33.96738,10.98642,4.07189,2.39103,-0.31133,72.89827,-6.906744,-1.283027,0.482564,,,,,,,,,,,,-2.65906,6.1428,-1.05122,50,5.75247,3.9114,-116.9115,-2.51962,-3.62164,25.3178,-23.80755,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,c6e9e7e0-b10b-11f0-a5c0-077d6a5da061,78.10876,,,7.89264,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,19:00:58.21,2025-10-24T15:00:58.2110000-04:00,2025-10-24T19:00:58.2110000Z,,v3,471355,471355,,,,Undefined,MIA_RED,40736b27-3d85-4b1c-94d9-f8a73bed7f42,55.46034,-118.08805,12.6589,5.84385,-1.41326,-11.90377,-1.2369,4.0797,-1.81082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-24,15:01:18.74,2,5,"Geiser, Jack",1000362743,Right,MIA_RED,"Krupinski, Dom",702597,Left,MIA_RED,Undefined,1,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,2,0,,93.87766,-1.297816,-2.165837,2104.083072,226.513481,1:30,5.96506,1.17233,5.43281,-21.57434,10.8076,10.27343,2.95075,-0.00078,85.51841,-5.305802,-0.338238,0.409565,90.07547,2.012798,13.244389,1758.815888,,,,57.30116,56.43947,14.201108,0.451668,-5.81544,6.12886,-0.98792,50,5.83534,4.66974,-136.15017,-3.88606,-10.87703,30.88617,-20.7108,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,d33de190-b10b-11f0-a5c0-077d6a5da061,92.03042,3.14239,,8.35925,,,,0.84553,2.93474,0.02384,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,19:01:18.74,2025-10-24T15:01:18.7410000-04:00,2025-10-24T19:01:18.7410000Z,GroundBall,v3,471355,471355,,,,Undefined,MIA_RED,3006adbb-d117-4779-bf5e-1cd57a5c9e28,55.06492,-137.29435,15.44309,5.96509,-3.11883,-10.3554,-1.16837,5.07268,-5.43851,326.411238,0.85121,128.34949,-16.06801,,,,,,,2.9481,4.24405,-23.9101,,,,,,,0.01962,30.37374,1.58323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-10-24,15:01:59.63,3,1,"Geiser, Jack",1000362743,Right,MIA_RED,"Appelwick, Evan",695485,Right,MIA_RED,Undefined,1,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,76.08118,0.202337,-0.944553,2421.165771,57.761731,8:00,5.91671,1.03497,5.03278,-52.42428,-3.12268,-7.1126,1.73895,-0.44897,70.8855,-9.222651,-2.203464,0.505361,,,,,,,,,,,,3.30831,-1.19709,-0.93877,50,5.89359,2.10143,-110.57083,-1.43804,4.13829,17.79407,-33.67146,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,eba0dcb0-b10b-11f0-a5c0-077d6a5da061,74.58514,,,5.19568,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,19:01:59.63,2025-10-24T15:01:59.6300000-04:00,2025-10-24T19:01:59.6300000Z,,v3,471355,471355,,,,Undefined,MIA_RED,18f6faca-ce97-4d06-a1b0-67f88ade52d5,55.46809,-111.44733,8.89703,5.92357,0.22055,-16.83573,-1.03726,1.89759,2.06914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-24,15:02:15.92,3,2,"Geiser, Jack",1000362743,Right,MIA_RED,"Appelwick, Evan",695485,Right,MIA_RED,Undefined,1,Top,2,0,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.33865,1.332502,-0.641871,2492.487221,56.734016,8:00,5.94398,1.06156,4.96196,-50.34648,-3.60205,-7.51847,3.00756,-0.17137,72.52614,-7.740309,-1.969607,0.492081,,,,,,,,,,,,3.54973,-1.68524,-0.99302,50,6.03136,1.5856,-113.78152,0.80966,4.69263,19.23248,-34.40186,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,f54c99c0-b10b-11f0-a5c0-077d6a5da061,76.5981,,,5.81251,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,19:02:15.92,2025-10-24T15:02:15.9280000-04:00,2025-10-24T19:02:15.9280000Z,,v3,471355,471355,,,,Undefined,MIA_RED,185f5036-9045-4e22-814c-75d37061df98,55.53802,-114.71379,9.61624,5.95169,2.47725,-17.20093,-1.06437,1.35813,2.34632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-24,15:02:34.92,3,3,"Geiser, Jack",1000362743,Right,MIA_RED,"Appelwick, Evan",695485,Right,MIA_RED,Undefined,1,Top,2,0,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.139,0.554959,-0.117827,2561.209694,51.264389,7:45,5.98767,0.86268,5.10889,-55.97621,-8.43902,-12.51603,1.84585,-0.29133,71.4159,-9.558483,-2.33817,0.496236,,,,,,,,,,,,6.18048,-3.87823,-0.84142,50,5.9962,0.74492,-113.35483,-0.91695,7.95163,22.88474,-37.16367,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20251024-McKieFieldStad-Private-1,00a76660-b10c-11f0-a5c0-077d6a5da061,75.95669,,,6.7231,,,,,,,ae17ce3c-cf23-406e-8349-44deea114d82,2025-10-24,19:02:34.92,2025-10-24T15:02:34.9220000-04:00,2025-10-24T19:02:34.9220000Z,,v3,471355,471355,,,,Undefined,MIA_RED,b523cd8f-51c3-4396-9f17-db9437c1f2f6,55.39064,-114.43795,11.44237,5.99798,0.84198,-18.58184,-0.86777,0.36858,3.97581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.56137,2.41345,1.216819,1.196631,-0.52871,1.51112,0.37214,-5.7868,3.22008,2.46168,78.16723,3.71431,46.61042,-5.68681,78.50288,-7.03668,3.32334,19.38759,-15.92043,2.4418,37.74564,-0.69913,High,High,High,,,High,High,High
