PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,9/23/25,59:46.0,1,1,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,86.36761,-0.267686,5.032727,2382.672416,112.754934,9:45,4.34162,-3.08521,6.02525,-27.66147,10.1704,-21.05517,1.78763,-0.16678,78.05182,-5.458254,1.261844,0.442691,,,,,,,,,,,,12.48804,5.68398,2.7025,50,4.30561,-10.17267,-124.98408,-1.45225,19.53573,27.78189,-23.28225,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,7913e0d0-98af-11f0-a6ec-b3747e1f84bf,85.14395,,,8.31579,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,59:46.0,2025-09-23T14:59:46.0380000-04:00,2025-09-23T18:59:46.0380000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,f8a9a7a5-bcb7-4872-bd90-2dad75c07ebd,54.47389,-125.97463,13.89095,4.34259,-0.62214,-11.64113,3.07761,-10.8692,9.76786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,9/23/25,00:38.5,1,2,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,86.96301,-1.1014,6.155024,2294.376353,92.499355,9:00,4.27661,-3.21439,5.89583,-35.50026,2.30669,-20.92666,0.28967,0.7781,78.48319,-7.665336,2.422912,0.442545,,,,,,,,,,,,12.79619,1.88496,2.72981,50,4.16699,-12.68671,-125.52377,-3.63514,20.10325,29.0407,-29.2127,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,987a8370-98af-11f0-a6ec-b3747e1f84bf,85.17207,,,8.47982,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,00:38.5,2025-09-23T15:00:38.4860000-04:00,2025-09-23T19:00:38.4860000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,c2af15a0-f919-4ac5-ae08-050e70a5abcb,54.60349,-126.58433,14.52035,4.28027,-2.56829,-14.60635,3.20653,-13.42088,10.05162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,9/23/25,01:23.3,1,3,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,81.81742,0.582216,4.799775,2629.871734,167.540621,11:30,4.25341,-3.17723,5.35056,-41.38486,1.51087,-0.03524,1.35268,1.33216,74.96554,-6.951605,4.793553,0.471388,,,,,,,,,,,,1.37543,0.96606,2.74439,50,4.27627,-9.93857,-118.37797,-0.24699,1.94885,22.90944,-30.80524,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,b3154620-98af-11f0-a6ec-b3747e1f84bf,79.96057,,,6.85188,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,01:23.3,2025-09-23T15:01:23.3270000-04:00,2025-09-23T19:01:23.3270000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,dffa7dad-6b4d-45f0-bca6-db1045934ed9,55.14803,-119.3701,11.45472,4.25807,1.08708,-15.40262,3.17663,-10.02297,0.97442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,9/23/25,01:46.5,1,4,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,82.07041,1.828232,3.178915,2597.728955,147.83952,11:00,4.29248,-3.28967,5.25927,-39.77045,2.77638,-0.92165,2.69915,-0.37679,75.12038,-5.431212,3.015917,0.469467,,,,,,,,,,,,1.33595,1.24913,2.999,50,4.43067,-6.56732,-118.93281,2.38683,1.91596,22.53682,-30.38257,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,c0e9ec60-98af-11f0-a6ec-b3747e1f84bf,80.28773,,,6.95002,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,01:46.5,2025-09-23T15:01:46.5030000-04:00,2025-09-23T19:01:46.5030000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,000edc32-d249-4896-9cc7-71849b8d89b2,55.23934,-119.92151,11.26841,4.29672,3.71973,-15.19129,3.28896,-6.65138,0.95798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,9/23/25,02:23.3,1,5,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,82.35846,1.954935,2.250303,2641.326018,172.45275,11:45,4.23195,-3.21778,5.30916,-37.5316,5.73866,-0.53583,2.94141,-1.14913,73.36345,-4.993897,2.15533,0.473441,,,,,,,,,,,,1.05996,2.70177,3.01398,50,4.38299,-4.65352,-119.02188,2.75111,1.48164,28.28096,-28.39742,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,d6b796a0-98af-11f0-a6ec-b3747e1f84bf,79.61374,,,8.99501,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,02:23.3,2025-09-23T15:02:23.2750000-04:00,2025-09-23T19:02:23.2750000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,8b60d6e8-3263-4054-a75d-a630d36e405b,55.18228,-120.24695,14.14048,4.23718,3.98122,-14.19871,3.21695,-4.7177,0.74082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,9/23/25,02:48.8,1,6,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,83.1259,1.087017,4.436508,2514.223829,133.688109,10:30,4.17176,-3.28617,5.54085,-37.46274,3.89217,-2.66071,2.06896,0.64674,75.72647,-5.794715,3.964536,0.462844,,,,,,,,,,,,2.63335,2.05925,2.90277,50,4.2415,-9.22268,-120.28733,0.99574,3.84135,24.28491,-29.17011,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,e6080770-98af-11f0-a6ec-b3747e1f84bf,81.43656,,,7.39944,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,02:48.8,2025-09-23T15:02:48.7670000-04:00,2025-09-23T19:02:48.7670000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,3e4ac751-e593-4853-af22-041ec69c414b,54.95599,-121.28377,12.14245,4.17609,2.19263,-14.58506,3.28442,-9.3803,1.92068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,9/23/25,03:26.4,1,7,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,,77.6851,2.606013,1.779141,2651.252701,306.452317,4:15,4.72078,-2.95985,4.97673,-55.65755,-7.0115,11.78461,2.54676,-0.29698,70.3822,-7.472652,3.856558,0.50199,90.17216,-6.301103,29.514938,,,,,26.45457,22.33396,27.711399,0.183828,-5.29197,-3.88929,2.77781,50,4.92667,-3.97368,-112.45787,3.1239,-6.67679,23.20716,-37.08113,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,fc7a5620-98af-11f0-a6ec-b3747e1f84bf,75.086,2.67307,,7.3029,,,,2.35374,2.67307,0.37574,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,03:26.4,2025-09-23T15:03:26.4030000-04:00,2025-09-23T19:03:26.4030000Z,GroundBall,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,3dbb47d0-d1ae-4508-bf18-ff1581b00624,55.5226,-113.59182,11.60358,4.72976,4.93575,-18.54056,2.964,-3.64744,-3.3384,180,2.34767,114.59925,,,,,,,,2.67384,-14.54115,,,,,,,,0.37231,64.87658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,9/23/25,04:01.7,1,8,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Changeup,Undefined,Undefined,Undefined,Undefined,0,0,,88.42734,0.450387,4.007621,2371.977104,113.029765,9:45,4.39871,-3.05962,5.838,-26.71151,9.34312,-19.16225,2.59238,-0.92568,80.31616,-4.536555,0.581727,0.432167,,,,,,,,,,,,10.89449,4.99969,2.74374,50,4.4199,-8.15346,-128.1372,0.11358,18.0386,27.49673,-23.89581,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,11826670-98b0-11f0-a6ec-b3747e1f84bf,87.21727,,,8.11118,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,04:01.7,2025-09-23T15:04:01.6640000-04:00,2025-09-23T19:04:01.6640000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,3fdf4ab8-457e-4e4e-b090-f95440fefcbc,54.65953,-129.13321,13.74837,4.40011,0.97915,-11.94791,3.05092,-8.80687,9.0193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,9/23/25,04:22.3,1,9,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,,84.32449,0.111116,4.449478,2634.635469,113.821615,9:45,4.2064,-3.24964,5.45762,-37.03848,3.15591,-4.23618,1.22418,0.57065,77.12611,-6.664023,3.698633,0.456304,,,,,,,,,,,,3.40933,1.91764,2.85987,50,4.19073,-9.3237,-122.08059,-1.07502,5.13498,24.48009,-29.2858,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,1dc6f6d0-98b0-11f0-a6ec-b3747e1f84bf,82.6038,,,7.19838,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,04:22.3,2025-09-23T15:04:22.2700000-04:00,2025-09-23T19:04:22.2700000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,b37ad270-2874-4d4a-aa2e-eaafd4f7dd0b,55.04072,-123.08723,12.24005,4.21018,0.12924,-14.6429,3.24761,-9.53486,2.56749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,9/23/25,59:46.0,1,10,"Preisel, Connor",1000213694,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,0,0,0,Fastball,Changeup,InPlay,Undefined,Bunt,Undefined,0,0,,86.36761,-0.267686,5.032727,2382.672416,112.754934,9:45,4.34162,-3.08521,6.02525,-27.66147,10.1704,-21.05517,1.78763,-0.16678,78.05182,-5.458254,1.261844,0.442691,,,,,,,,,,,,12.48804,5.68398,2.7025,50,4.30561,-10.17267,-124.98408,-1.45225,19.53573,27.78189,-23.28225,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250923-McKieFieldStad-Private-2,79549350-98af-11f0-b0f2-f5a226a5d545,85.14395,,,8.31579,,,,,,,14081ae7-7498-4b72-b6d1-2ebe0d22cb14,9/23/25,59:46.0,2025-09-23T14:59:46.0380000-04:00,2025-09-23T18:59:46.0380000Z,,v3,471355,471355,,"Buffington, Matthew",825106,Right,MIA_RED,f8a9a7a5-bcb7-4872-bd90-2dad75c07ebd,54.47389,-125.97463,13.89095,4.34259,-0.62214,-11.64113,3.07761,-10.8692,9.76786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
