PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-04,12:03:28.76,1,1,"Preisel, Connor",1000213694,Left,MIA_RED,"Ritlinger-Nirider, Dennis",1000224620,Right,BAL_UNI,Undefined,1,Top,0,0,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.16949,1.43691,4.878116,2634.216119,57.719544,8:00,4.28925,-3.08424,5.48208,-42.93191,-1.19815,-3.6887,2.06115,1.18347,76.19763,-6.360756,4.225086,0.464959,,,,,,,,,,,,3.02725,-0.59744,2.65809,50,4.38623,-10.0126,-119.05942,1.485,4.40614,19.85737,-33.04363,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,ab13a860-a13b-11f0-9f0b-09fe507a42b3,81.06608,,,5.97186,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:03:28.76,2025-10-04T12:03:28.7670000-04:00,2025-10-04T16:03:28.7670000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,b60cabd4-40b9-4ee2-b883-f492a1617389,55.01822,-119.89347,9.92868,4.29471,2.87289,-16.52181,3.08252,-10.19766,2.20307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-04,12:03:47.36,1,2,"Preisel, Connor",1000213694,Left,MIA_RED,"Ritlinger-Nirider, Dennis",1000224620,Right,BAL_UNI,Undefined,1,Top,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.16824,0.892891,2.604582,2431.767319,114.319875,9:45,4.45705,-3.04943,5.85011,-27.40568,8.45552,-16.31954,3.00384,-1.98756,80.80371,-4.203762,-0.319145,0.431007,,,,,,,,,,,,9.17733,4.38138,2.84785,50,4.51346,-5.17153,-128.07744,1.07973,15.29577,25.61211,-24.87164,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,b63f4eb0-a13b-11f0-9f0b-09fe507a42b3,87.45212,,,7.36453,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:03:47.36,2025-10-04T12:03:47.3600000-04:00,2025-10-04T16:03:47.3600000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,a01fb0d9-3b1e-47e5-b829-c8cb67f9906d,54.65083,-129.00413,12.80606,4.45811,1.97962,-12.43582,3.04498,-5.72495,7.64789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-10-04,12:04:07.90,1,3,"Preisel, Connor",1000213694,Left,MIA_RED,"Ritlinger-Nirider, Dennis",1000224620,Right,BAL_UNI,Undefined,1,Top,0,1,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.68168,-0.230911,6.195304,2651.244356,79.499706,8:45,4.18709,-3.2383,5.30886,-41.68392,0.19606,-5.53158,0.49541,2.13867,76.44488,-7.764983,5.221989,0.465774,,,,,,,,,,,,4.36079,0.52169,2.67836,50,4.13553,-12.74029,-119.46939,-1.98687,6.35468,21.23352,-31.41383,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,c28369e0-a13b-11f0-9f0b-09fe507a42b3,80.92439,,,6.2368,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:04:07.90,2025-10-04T12:04:07.9020000-04:00,2025-10-04T16:04:07.9020000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,888dab85-9bde-475c-aef9-7c56465a6699,55.19074,-120.38841,10.61676,4.1921,-0.62722,-15.70692,3.23573,-13.01533,3.17734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-04,12:04:34.92,1,4,"Preisel, Connor",1000213694,Left,MIA_RED,"Ritlinger-Nirider, Dennis",1000224620,Right,BAL_UNI,Undefined,1,Top,0,2,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.97849,0.077528,5.373158,2430.424188,111.718065,9:45,4.2781,-3.0728,5.8586,-28.10273,8.33056,-17.91804,2.00855,0.44062,80.10549,-5.148476,2.178305,0.434431,,,,,,,,,,,,10.63603,4.59614,2.6461,50,4.26809,-11.21262,-127.28346,-0.77229,17.42712,26.42643,-24.64329,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,d2a0c7a0-a13b-11f0-9f0b-09fe507a42b3,86.76274,,,7.873,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:04:34.92,2025-10-04T12:04:34.9250000-04:00,2025-10-04T16:04:34.9250000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,b8adb6cf-772b-4ea5-a57b-39fbff5892fa,54.63942,-128.24307,13.21321,4.27989,0.12257,-12.32164,3.06475,-11.84544,8.71356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-04,12:04:54.13,1,5,"Preisel, Connor",1000213694,Left,MIA_RED,"Ritlinger-Nirider, Dennis",1000224620,Right,BAL_UNI,Undefined,1,Top,0,2,2,Cutter,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,82.11058,1.506529,2.569113,2655.292524,159.988018,11:15,4.14126,-3.33195,5.29398,-40.49412,3.32118,-0.55512,2.18299,-0.96446,72.8412,-5.975296,2.470749,0.476414,,,,,,,,,,,,1.2348,1.62898,3.09852,50,4.24963,-5.29756,-118.60278,1.69197,1.70232,29.4686,-29.92827,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,de29f740-a13b-11f0-9f0b-09fe507a42b3,79.11702,,,9.26939,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:04:54.13,2025-10-04T12:04:54.1390000-04:00,2025-10-04T16:04:54.1390000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,dd4c661c-4f5f-45e2-a0bd-d7a3fa1b8b62,55.19797,-119.88734,14.7343,4.14744,2.99656,-14.96414,3.33107,-5.37176,0.85116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1314,2.404824,1.350502,1.054321,0.49887,2.08567,0.92487,-1.00048,5.61242,-0.55445,75.99961,4.03953,-48.77606,-0.98532,77.62367,-4.39303,5.64766,14.79649,-15.54364,-0.59686,-52.63933,6.6554,High,High,High,,,High,High,High
6,2025-10-04,12:05:24.64,2,1,"Preisel, Connor",1000213694,Left,MIA_RED,"Kolenich, Sean",1000224524,Right,BAL_UNI,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.8664,1.162821,2.709252,2375.444425,102.349079,9:30,4.41389,-3.15965,5.67864,-32.0214,4.37945,-14.93308,2.83078,-1.87666,80.45993,-4.744854,0.042601,0.434237,,,,,,,,,,,,8.30851,2.24937,2.94079,50,4.49184,-5.39715,-127.54146,1.44982,13.72907,25.45184,-28.45719,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,f03198d0-a13b-11f0-9f0b-09fe507a42b3,86.80149,,,7.40647,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:05:24.64,2025-10-04T12:05:24.6490000-04:00,2025-10-04T16:05:24.6490000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,e2e84702-da4f-426a-9170-48960b615f61,54.82028,-128.49979,12.72592,4.41707,2.5213,-14.22859,3.15374,-5.91408,6.86454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-04,12:05:43.35,2,2,"Preisel, Connor",1000213694,Left,MIA_RED,"Kolenich, Sean",1000224524,Right,BAL_UNI,Undefined,1,Top,1,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.66793,1.361876,2.974888,2360.552069,116.425935,10:00,4.33475,-3.15604,6.06416,-27.54624,8.58571,-15.01143,3.30153,-1.65138,80.01679,-3.789969,0.276706,0.43263,,,,,,,,,,,,8.52819,4.3917,2.93301,50,4.42579,-5.99744,-127.2429,2.14006,13.99307,25.91134,-24.96814,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,fb5a58f0-a13b-11f0-9f0b-09fe507a42b3,87.12386,,,7.65114,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:05:43.35,2025-10-04T12:05:43.3500000-04:00,2025-10-04T16:05:43.3500000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,5329d4a7-6b85-4984-918c-2bb85e98568c,54.43379,-128.14261,12.95567,4.33643,3.00701,-12.48407,3.14969,-6.48331,6.99654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-10-04,12:06:04.67,2,3,"Preisel, Connor",1000213694,Left,MIA_RED,"Kolenich, Sean",1000224524,Right,BAL_UNI,Undefined,1,Top,1,2,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.85148,0.549547,2.599308,2654.925376,95.245176,9:15,4.23978,-3.08991,5.29171,-39.33951,1.92697,-4.8987,1.47803,-1.05587,75.75062,-6.661857,1.730466,0.462349,,,,,,,,,,,,3.27319,1.2402,2.85689,50,4.26145,-5.2983,-121.40972,-0.27054,4.81473,26.98811,-30.34979,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,0846e920-a13c-11f0-9f0b-09fe507a42b3,81.52377,,,8.10086,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:06:04.67,2025-10-04T12:06:04.6710000-04:00,2025-10-04T16:06:04.6710000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,0a9c72cf-84ad-4f38-9c97-18dd4ae22c11,55.20362,-122.56097,13.49405,4.24538,1.02411,-15.17489,3.08729,-5.50369,2.40737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-04,12:06:25.39,2,4,"Preisel, Connor",1000213694,Left,MIA_RED,"Kolenich, Sean",1000224524,Right,BAL_UNI,Undefined,1,Top,1,3,0,Cutter,Slider,BallCalled,Walk,Undefined,Undefined,0,0,,81.62504,0.553247,6.30608,2586.260997,29.848137,7:00,4.24729,-3.14097,5.34263,-46.23117,-2.53358,-2.31221,0.91684,2.60577,74.24,-7.835849,5.899397,0.475773,,,,,,,,,,,,3.11843,-1.0398,2.57216,50,4.26419,-12.91246,-117.70268,-0.49742,4.32843,24.54509,-33.61733,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,145d3d90-a13c-11f0-9f0b-09fe507a42b3,79.22351,,,7.38504,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:06:25.39,2025-10-04T12:06:25.3960000-04:00,2025-10-04T16:06:25.3960000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,ae3c6daa-b998-4ed4-aef1-d8d7c6aa6b0b,55.1555,-118.77291,12.27254,4.25392,0.96839,-16.80867,3.13929,-13.10119,2.16422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-04,12:07:03.89,3,1,"Preisel, Connor",1000213694,Left,MIA_RED,"West, Colin",10030647,Right,BAL_UNI,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.19458,1.622181,2.051253,2352.277303,109.702324,9:45,4.22149,-3.09575,5.73492,-30.36198,6.62016,-15.25646,3.20328,-2.45617,79.55344,-4.009158,-0.676876,0.437691,,,,,,,,,,,,8.32248,3.26744,2.93436,50,4.33808,-3.88693,-126.56163,2.53841,13.49723,25.85847,-26.87499,MIA_RED,BAL_UNI,McKieFieldStad,TeamExclusive,Team,20251004-McKieFieldStad-Private-1,2b549ac0-a13c-11f0-9f0b-09fe507a42b3,86.11658,,,7.64113,,,,,,,6a89286b-1dc2-4afe-ba41-38a51ea46870,2025-10-04,16:07:03.89,2025-10-04T12:07:03.8950000-04:00,2025-10-04T16:07:03.8950000Z,,v3,471355,,,"Raether, Carson",1000338521,Right,MIA_RED,d7486af1-f2fd-4e89-8a45-707393abe87d,54.76324,-127.53112,12.92924,4.22403,3.54601,-13.43749,3.08957,-4.39297,6.74862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
