PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-21,15:09:04.60,1,1,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Bottom,0,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.88423,1.209543,-3.214095,2133.904513,240.739291,2:00,5.26753,1.75064,6.12002,-30.98683,9.64233,14.78796,3.80543,0.00847,75.21615,-4.60357,-0.554018,0.458765,,,,,,,,,,,,-8.51225,5.03693,-1.51154,50,5.34432,6.16731,-120.18661,1.60593,-12.37509,24.61593,-24.85139,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,698d07a0-aeb1-11f0-89b2-a50c3c330392,82.16067,,,7.66808,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:09:04.60,2025-10-21T15:09:04.6030000-04:00,2025-10-21T19:09:04.6030000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,5abfbfc2-aedd-486c-8777-dd7a577410ac,54.37589,-121.07954,12.30796,5.26972,2.5074,-12.4257,-1.74339,6.6162,-6.18754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-10-21,15:09:20.09,1,2,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Dierks, Marcus",10322729,Left,MIA_RED,Undefined,1,Bottom,0,0,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,82.22784,-0.659432,-3.216487,2124.883427,241.228266,2:00,5.18741,1.61097,6.14669,-32.51608,8.72788,13.35883,1.86743,-0.25101,74.87797,-6.734836,-0.809824,0.462223,60.64501,-38.004958,63.795817,,,,,4.59006,3.18366,32.445718,0.036748,-7.90772,5.10709,-1.37292,50,5.12043,6.20643,-119.28726,-2.34804,-11.30776,24.56958,-24.87109,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,72dc73e0-aeb1-11f0-89b2-a50c3c330392,81.54599,2.02053,,7.34987,,,,2.73178,2.02053,0.14261,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:09:20.09,2025-10-21T15:09:20.0940000-04:00,2025-10-21T19:09:20.0940000Z,GroundBall,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,c42fc4c4-83a5-474c-acc9-8c92754fd9ca,54.35144,-120.18018,12.28479,5.18934,-1.44416,-12.43555,-1.60594,6.61738,-5.65388,,2.73106,31.07032,,,,,,,,2.02181,-54.98346,,,,,,,,0.14114,63.13158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2025-10-21,15:09:52.32,2,1,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Bottom,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.89607,0.401753,-3.989236,2184.884559,226.617868,1:30,5.43731,1.56864,6.30265,-28.04742,12.18843,11.51658,3.47106,-1.15286,75.54825,-4.882906,-1.913539,0.456539,,,,,,,,,,,,-7.09851,6.61477,-1.28068,50,5.45339,7.94893,-120.20333,0.04795,-10.36089,23.82162,-22.51924,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,86027dc0-aeb1-11f0-89b2-a50c3c330392,82.56125,,,7.34782,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:09:52.32,2025-10-21T15:09:52.3230000-04:00,2025-10-21T19:09:52.3230000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,a97afa73-2ca9-49b5-aad8-34da52231ba3,54.19402,-121.03164,11.91081,5.43811,0.83098,-11.25962,-1.56333,8.30919,-5.18045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-10-21,15:10:07.30,2,2,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Bottom,1,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.71775,-1.258901,-1.675944,2123.197085,257.151764,2:30,5.05181,1.76541,5.93345,-36.26762,4.75339,14.83009,0.86089,1.44597,75.55837,-7.965141,0.992166,0.460972,,,,,,,,,,,,-8.11989,3.2213,-1.64003,50,4.93089,2.93687,-120.07708,-3.807,-11.76551,24.89369,-27.50648,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,8f104d20-aeb1-11f0-89b2-a50c3c330392,81.76729,,,7.15938,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:10:07.30,2025-10-21T15:10:07.3010000-04:00,2025-10-21T19:10:07.3010000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,c8752d44-ab80-4171-8755-6910174e8ab8,54.56459,-121.01968,12.44685,5.05532,-2.76547,-13.75324,-1.75967,3.38237,-5.88276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-10-21,15:10:28.73,2,3,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Bottom,1,2,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.71549,0.305913,-2.969547,2063.566943,232.35487,1:45,5.09318,1.67265,6.16966,-35.0688,8.01233,8.3841,2.45371,-0.37386,72.91365,-6.267207,-1.458922,0.472405,,,,,,,,,,,,-5.25748,4.51906,-1.4517,50,5.09887,5.75019,-116.9968,-0.4128,-7.17927,25.12624,-26.0031,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,9bd3f890-aeb1-11f0-89b2-a50c3c330392,79.78834,,,7.80183,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:10:28.73,2025-10-21T15:10:28.7320000-04:00,2025-10-21T19:10:28.7320000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,b87cc25e-ed1d-4297-a676-acbc88110682,54.32492,-117.92197,12.56312,5.09644,0.54465,-13.00155,-1.66829,6.01454,-3.58963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-10-21,15:10:42.51,2,4,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Bottom,1,2,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,73.90311,1.1022,-1.2227,2140.783386,71.691468,8:30,5.14629,1.8223,5.81657,-54.80586,-2.40516,-13.16749,1.6043,-0.412,66.75494,-9.00051,-3.584784,0.521003,,,,,,,,,,,,6.26048,-0.99717,-1.71452,50,5.20468,2.76476,-107.1277,0.4,7.10224,22.61021,-33.30528,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,a44030c0-aeb1-11f0-89b2-a50c3c330392,72.34598,,,7.14817,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:10:42.51,2025-10-21T15:10:42.5190000-04:00,2025-10-21T19:10:42.5190000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,b20b7c4c-cb1f-47a1-aac6-a9a8882d75f0,54.6797,-108.11088,11.30511,5.1558,1.84824,-16.65264,-1.82802,2.45593,3.55112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-10-21,15:10:57.65,2,5,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Bottom,1,2,2,Sinker,Curveball,InPlay,Undefined,GroundBall,Error,0,0,,73.92181,1.614111,-1.145448,2253.563295,79.679221,8:45,5.05429,1.69568,5.54794,-54.19629,-1.32244,-17.95178,2.04698,-0.87083,66.75748,-8.338994,-4.347004,0.523349,63.45218,-41.696208,-45.189557,,,,,3.55243,3.55243,-13.533581,0.033825,8.70689,-0.7039,-1.58419,50,5.15833,2.80066,-107.11636,1.33245,9.88402,22.46029,-32.97311,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,ad120890-aeb1-11f0-89b2-a50c3c330392,72.02155,2.10176,,7.16433,,,,1.79106,2.10176,0.84245,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:10:57.65,2025-10-21T15:10:57.6560000-04:00,2025-10-21T19:10:57.6560000Z,GroundBall,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,13210397-a3a1-4525-8ea8-69a76284a66b,54.94989,-108.14928,11.23015,5.06219,2.84884,-16.48656,-1.70254,2.34611,4.94201,,1.79006,49.15746,,,,,,,,2.10303,-62.13696,,,,,,,,0.84346,-49.4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
8,2025-10-21,15:11:32.32,3,1,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Raether, Carson",1000338521,Left,MIA_RED,Undefined,1,Bottom,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.46409,-1.484646,-2.159327,2113.187456,233.540661,1:45,5.26079,1.63412,6.2969,-30.48317,11.27823,13.34434,1.35131,0.75561,74.2513,-7.206534,0.255167,0.465113,,,,,,,,,,,,-7.58122,6.73737,-1.48152,50,5.13705,3.96824,-118.24989,-3.93208,-10.64847,24.23581,-22.71085,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,c1bbcc40-aeb1-11f0-89b2-a50c3c330392,81.03924,,,7.21279,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:11:32.32,2025-10-21T15:11:32.3250000-04:00,2025-10-21T19:11:32.3250000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,0d8a5887-a664-499b-bce4-4cd65c4141ce,54.19995,-119.10758,12.1179,5.26199,-3.12837,-11.35543,-1.62862,4.34508,-5.32424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-10-21,15:11:46.49,3,2,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Raether, Carson",1000338521,Left,MIA_RED,Undefined,1,Bottom,1,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.35026,1.136499,-0.445671,2277.890451,83.037743,8:45,5.23996,1.76976,5.66228,-56.0744,0.06531,-15.70308,1.62702,0.04559,64.90702,-9.163092,-3.255767,0.53927,,,,,,,,,,,,7.80063,0.27095,-1.72207,50,5.30102,1.36027,-103.49392,0.38919,8.32106,19.92911,-31.88505,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,ca359900-aeb1-11f0-89b2-a50c3c330392,69.89526,,,6.44325,,,,,,,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:11:46.49,2025-10-21T15:11:46.4900000-04:00,2025-10-21T19:11:46.4900000Z,,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,3e494e12-5393-4431-8d19-223d06f91673,54.83503,-104.42082,9.96455,5.24843,1.87215,-15.94252,-1.77634,0.97326,4.16053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-10-21,15:12:00.15,3,3,"Mcintosh, Ryan",10909835,Right,ONT_BLU22,"Raether, Carson",1000338521,Left,MIA_RED,Undefined,1,Bottom,1,1,1,Fastball,Changeup,InPlay,Undefined,FlyBall,Double,0,0,,82.62073,0.352695,-3.435814,2107.826708,227.005627,1:30,5.20003,1.96645,6.32511,-27.42147,13.27048,12.7291,3.2403,-0.14065,74.81472,-4.842377,-1.137984,0.459119,97.84341,22.253767,25.420553,1345.75468,98.1779,35.86888,49.60825,326.46766,326.46766,30.85273,3.216238,-7.73981,7.20146,-1.72151,50,5.21279,6.73239,-119.83785,-0.02011,-11.13616,25.44748,-21.8125,MIA_RED,ONT_BLU22,McKieFieldStad,TeamExclusive,Team,20251021-McKieFieldStad-Private-1,d265d9a0-aeb1-11f0-89b2-a50c3c330392,82.09724,42.11443,,7.806,,,,3.0335,3.34266,0.24827,a0ac1909-84c9-4024-895b-59f38feaa935,2025-10-21,19:12:00.15,2025-10-21T15:12:00.1530000-04:00,2025-10-21T19:12:00.1530000Z,LineDrive,v3,471355,,,"Chwedchuk, Justin",10292277,Right,ONT_BLU22,893dde56-cfe6-4542-9d6b-c79b5d7ba867,54.17283,-120.72069,12.72374,5.20036,0.73662,-10.90625,-1.96178,7.11873,-5.56808,,3.0331,119.97012,-16.35534,3.39264,-0.97905,0.3314,-0.0974,0.01666,-0.00115,3.34284,54.33973,-21.40995,2.0339,-0.31238,0.00649,0.01343,-0.00261,0.00011,0.24808,57.01886,-1.09581,-0.30926,0.02536,0.05127,-0.02674,0.00534,-0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
