PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-09-26,16:42:28.87,1,1,"Byers, Carson ",1000133996,Left,MIA_RED,"Roa Calcano, Christopher",1000375139,Right,MIA_RED,Undefined,1,Top,0,0,0,Fastball,Four-Seam,InPlay,Undefined,Bunt,Undefined,0,0,,86.79406,0.038866,1.954836,2024.982406,144.12988,10:45,4.97635,-1.32237,5.84824,-17.46599,19.48887,-13.28946,3.55699,-0.61263,79.55965,-3.28343,-0.426726,0.437529,,,,,,,,,,,,7.38107,10.32886,1.17156,50,4.96943,-3.77214,-126.12516,-0.41839,11.94207,24.58933,-15.46263,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,51c618b0-9b19-11f0-8518-fb35456db2e7,86.1484,,,7.23441,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:42:28.87,2025-09-26T16:42:28.8780000-04:00,2025-09-26T20:42:28.8780000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,eb579265-4cbf-40d9-9cc0-01b23c0b1233,54.65126,-127.02873,12.29466,4.97436,0.14981,-7.73132,1.31823,-4.21097,5.97103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-09-26,16:43:11.19,2,1,"Byers, Carson ",1000133996,Left,MIA_RED,"Roa Calcano, Christopher",1000375139,Right,MIA_RED,Undefined,1,Top,0,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.7574,0.435178,2.703598,1694.581683,111.241839,9:45,4.63545,-1.77867,5.43071,-37.29262,8.37575,-17.97556,1.93574,-0.74279,72.41351,-6.412859,-0.493294,0.486384,,,,,,,,,,,,9.75406,4.52603,1.55186,50,4.64825,-4.6888,-114.3072,-0.35348,12.96656,20.13575,-26.1574,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,6b0a9a30-9b19-11f0-8518-fb35456db2e7,77.49525,,,6.34389,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:43:11.19,2025-09-26T16:43:11.1970000-04:00,2025-09-26T20:43:11.1970000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,acbb0962-156b-412e-948a-8efbe7e5b11f,55.06803,-115.1965,10.06787,4.63835,0.80176,-13.0787,1.77158,-5.26147,6.48328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-09-26,16:43:30.94,2,2,"Byers, Carson ",1000133996,Left,MIA_RED,"Roa Calcano, Christopher",1000375139,Right,MIA_RED,Undefined,1,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,76.87032,0.768485,2.481645,1714.544092,109.760345,9:45,4.55257,-1.91879,5.39167,-39.9512,8.11323,-18.47021,1.94424,-1.13073,70.6118,-6.561701,-0.801611,0.49898,51.86124,-28.976582,46.591963,,,,,7.267,7.267,32.920371,0.058503,10.04989,4.27225,1.711,50,4.593,-4.14011,-111.57857,0.21796,12.70285,19.58275,-26.77401,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,76c31730-9b19-11f0-8518-fb35456db2e7,75.53895,2.16824,,6.25852,,,,3.4095,2.16824,1.10497,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:43:30.94,2025-09-26T16:43:30.9450000-04:00,2025-09-26T20:43:30.9450000Z,GroundBall,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,22335faf-39bd-4257-9cf9-0d4a4bd1d229,55.10841,-112.47156,9.79138,4.55522,1.43887,-13.38701,1.913,-4.71937,6.35143,,3.40701,45.99088,,,,,,,,2.17025,-37.06197,,,,,,,,1.10234,48.62033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
4,2025-09-26,16:44:08.34,3,1,"Byers, Carson ",1000133996,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.54554,0.992023,1.422774,1997.869007,130.940152,10:15,5.07853,-0.97482,5.95233,-21.42733,14.55969,-15.32682,4.2133,-0.93229,79.77349,-3.081853,-1.330168,0.431762,,,,,,,,,,,,8.28457,7.51248,0.87017,50,5.14553,-2.53905,-128.44966,1.57474,13.6524,29.99497,-19.79399,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,8d19eea0-9b19-11f0-8518-fb35456db2e7,87.29911,,,8.77204,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:44:08.34,2025-09-26T16:44:08.3470000-04:00,2025-09-26T20:44:08.3470000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,a2ca7fbe-2d20-4033-924b-24c8c0b34db6,54.54335,-129.50626,14.99749,5.07778,2.272,-9.897,0.96808,-3.01996,6.8262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-09-26,16:44:31.81,3,2,"Byers, Carson ",1000133996,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.8883,0.765154,1.446346,1814.97557,130.317085,10:15,4.95908,-1.20944,5.77779,-21.86277,14.82729,-15.97816,3.8494,-1.1949,79.36598,-3.372238,-1.41424,0.435959,,,,,,,,,,,,8.54796,7.6793,1.09963,50,5.00926,-2.52845,-127.48958,1.02112,13.91242,28.92616,-19.67542,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,9b043fc0-9b19-11f0-8518-fb35456db2e7,86.45872,,,8.52232,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:44:31.81,2025-09-26T16:44:31.8170000-04:00,2025-09-26T20:44:31.8170000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,60e98005-587f-4c15-8864-0ac9006880db,54.71786,-128.55556,14.46308,4.95827,1.74619,-9.83771,1.20226,-3.04115,6.95621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-09-26,16:44:50.99,3,3,"Byers, Carson ",1000133996,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,1,2,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.97485,1.450681,1.598935,1719.308352,98.092698,9:15,4.56421,-1.80071,5.32483,-42.28172,4.19551,-17.69497,2.40282,-1.77451,71.22321,-6.330856,-1.544083,0.490672,,,,,,,,,,,,9.36158,2.12165,1.66933,50,4.66532,-2.4717,-114.40647,1.46807,12.20706,24.29028,-29.40749,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,a6872dd0-9b19-11f0-8518-fb35456db2e7,76.81795,,,7.75163,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:44:50.99,2025-09-26T16:44:50.9980000-04:00,2025-09-26T20:44:50.9980000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,4b20953f-2849-4568-b34d-49539884dbff,55.17157,-115.49926,12.14514,4.56952,2.79107,-14.70375,1.79288,-3.02087,6.10353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-09-26,16:45:13.22,3,4,"Byers, Carson ",1000133996,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,1,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.31452,0.893,0.831233,1837.32947,128.900801,10:15,5.03861,-1.27731,5.86823,-23.45363,13.8241,-15.44898,3.91379,-1.79256,78.3929,-3.553199,-1.939789,0.439436,,,,,,,,,,,,8.1115,7.15485,1.21876,50,5.09753,-1.17347,-126.60283,1.2489,12.92958,30.16171,-20.76936,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,b3bcade0-9b19-11f0-8518-fb35456db2e7,85.77449,,,8.92162,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:45:13.22,2025-09-26T16:45:13.2290000-04:00,2025-09-26T20:45:13.2290000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,cf8ff645-9d8f-4ee4-bbdc-9e478ef6d472,54.62604,-127.70017,15.08086,5.03835,2.00453,-10.38468,1.27001,-1.64387,6.46479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-09-26,16:45:32.47,3,5,"Byers, Carson ",1000133996,Left,MIA_RED,"Phillips, Drew",1000194003,Right,MIA_RED,Undefined,1,Top,1,3,1,ChangeUp,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,79.41908,1.350034,1.813435,1875.116525,107.719475,9:30,4.55179,-1.87209,5.4249,-38.11195,7.62532,-18.73588,2.64113,-1.73435,71.63426,-5.70184,-1.519272,0.486751,,,,,,,,,,,,9.94922,3.88957,1.72452,50,4.64558,-2.87762,-115.06267,1.45633,13.14195,24.28081,-27.03629,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,bf456850-9b19-11f0-8518-fb35456db2e7,77.43687,,,7.78482,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:45:32.47,2025-09-26T16:45:32.4740000-04:00,2025-09-26T20:45:32.4740000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,e343c33a-918e-418d-a097-d3f749e62fd7,55.07084,-116.1278,12.14041,4.55568,2.64233,-13.51815,1.8634,-3.45412,6.57097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-09-26,16:46:24.11,4,1,"Byers, Carson ",1000133996,Left,MIA_RED,"Appelwick, Evan",695485,Right,MIA_RED,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.17225,1.528538,0.720776,1709.369812,102.929465,9:30,4.49197,-1.7924,5.39586,-41.32719,5.78599,-18.073,2.48092,-2.62299,70.78615,-6.087674,-2.493618,0.494018,,,,,,,,,,,,9.26292,2.92362,1.74111,50,4.5997,-0.70015,-113.32608,1.66083,11.89811,23.08517,-28.41869,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,ddf16d80-9b19-11f0-8518-fb35456db2e7,76.29773,,,7.38609,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:46:24.11,2025-09-26T16:46:24.1120000-04:00,2025-09-26T20:46:24.1120000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,62aca052-ca85-47b8-a1bf-d9a7b524b940,55.10051,-114.36036,11.54259,4.49677,2.93407,-14.20934,1.78441,-1.23322,5.94906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-09-26,16:46:41.00,4,2,"Byers, Carson ",1000133996,Left,MIA_RED,"Appelwick, Evan",695485,Right,MIA_RED,Undefined,1,Top,1,1,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.59066,0.559744,1.392055,2184.162269,166.709707,11:30,4.74127,-1.67823,5.55847,-27.40116,12.1941,-2.58142,2.98097,-0.59251,77.14836,-4.538829,0.931813,0.45289,,,,,,,,,,,,1.69311,6.38855,1.55973,50,4.77177,-2.87413,-122.75987,0.29335,2.57983,24.64162,-22.4398,MIA_RED,MIA_RED,McKieFieldStad,TeamExclusive,Team,20250926-McKieFieldStad-Private-1,e807fa50-9b19-11f0-8518-fb35456db2e7,83.22644,,,7.44229,,,,,,,5a5ec5e9-a7b1-4805-aded-74df8f95eae1,2025-09-26,20:46:41.00,2025-09-26T16:46:41.0090000-04:00,2025-09-26T20:46:41.0090000Z,,v3,471355,471355,,"Raether, Carson",1000338521,Right,MIA_RED,1d2cfe06-4b05-4b72-ac52-e359fa673676,54.93732,-123.74697,12.32081,4.74201,1.19224,-11.2199,1.67693,-2.97748,1.28991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.31824,1.890267,0.648397,1.24187,-1.04075,2.78015,0.553,-0.91347,5.82164,0.90212,127.27902,1.469,1.01115,-0.80696,114.48842,-9.2378,5.83652,11.02636,-11.72809,0.85386,-3.75896,3.17292,High,High,High,,,High,High,Medium
